id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place
06022,Mallorca: Sancho,1277,1324,http://ww2.smb.museum/mk_edit/images/n6/6201/vs_thumb.jpg,Spanien,,Palma de Mallorca
06023,Ostfriesland: Enno III.,1563,1625,http://ww2.smb.museum/mk_edit/images/n6/6202/vs_thumb.jpg,Deutschland,Ostfriesland,
06024,Mallorca: Johann I.,1387,1396,http://ww2.smb.museum/mk_edit/images/n6/6204/vs_thumb.jpg,Spanien,,Palma de Mallorca
06025,Karthago: Sikulopunier,-425,-406,http://ww2.smb.museum/mk_edit/images/n6/6205/vs_thumb.jpg,Italien,Sizilien,Karthago?
06026,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6208/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06027,Spanien: Reyes Católicos,1452,1516,http://ww2.smb.museum/mk_edit/images/n6/6209/vs_thumb.jpg,Spanien,,Burgos
06028,Portugal: Dionys I.,1261,1325,http://ww2.smb.museum/mk_edit/images/n6/6207/vs_thumb.jpg,Portugal,,
06029,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6203/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06030,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6210/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06031,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6211/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06032,Portugal: Ferdinand I.,1345,1383,http://ww2.smb.museum/mk_edit/images/n6/6212/vs_thumb.jpg,Portugal,,Lissabon
06033,Karthago: Sikulopunier,-320,-300,http://ww2.smb.museum/mk_edit/images/n6/6213/vs_thumb.jpg,Italien,Sizilien,Ziz (Panormos)
06034,Karthago: Sikulopunier,-425,-406,http://ww2.smb.museum/mk_edit/images/n6/6218/vs_thumb.jpg,Italien,Sizilien,Karthago?
06035,Braunschweig-Lüneburg: Christian,1599,1626,http://ww2.smb.museum/mk_edit/images/n6/6222/vs_thumb.jpg,Deutschland,Niedersachsen,Lippstadt?
06036,Portugal: Johann I.,1357,1433,http://ww2.smb.museum/mk_edit/images/n6/6221/vs_thumb.jpg,Portugal,,Lissabon
06037,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6217/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06038,Karthago: Sikulopunier,-330,-300,http://ww2.smb.museum/mk_edit/images/n6/6220/vs_thumb.jpg,Italien,Sizilien,Karthago?
06039,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6215/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06040,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6216/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06041,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6223/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06042,Karthago: Sikulopunier,-330,-300,http://ww2.smb.museum/mk_edit/images/n6/6224/vs_thumb.jpg,Italien,Sizilien,Karthago?
06043,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6228/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06044,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6227/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06045,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6226/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06046,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6229/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06047,Quedlinburg: Dorothea von Sachsen,1591,936,http://ww2.smb.museum/mk_edit/images/n6/6230/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Quedlinburg
06048,Karthago: Sikulopunier,-350,-320,http://ww2.smb.museum/mk_edit/images/n6/6232/vs_thumb.jpg,Italien,Sizilien,Lilybaion
06049,Seleukiden: Antiochos III.,-242,-187,http://ww2.smb.museum/mk_edit/images/n6/6236/vs_thumb.jpg,Türkei,Syria?,
06050,Seleukiden: Antiochos V.,-164,-162,http://ww2.smb.museum/mk_edit/images/n6/6231/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya)
06051,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6237/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06052,Österreich,1073,1136,http://ww2.smb.museum/mk_edit/images/n6/6233/vs_thumb.jpg,Österreich,,Krems an der Donau
06053,Braunschweig-Lüneburg: Rudolph August,1627,1704,http://ww2.smb.museum/mk_edit/images/n6/6234/vs_thumb.jpg,Deutschland,Niedersachsen,Zellerfeld
06054,Seleukiden: Demetrios I.,-151,-150,http://ww2.smb.museum/mk_edit/images/n6/6238/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya)
06055,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6239/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06056,Karthago: Sikulopunier,-350,-320,http://ww2.smb.museum/mk_edit/images/n6/6240/vs_thumb.jpg,Italien,Sizilien,Lilybaion
06057,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6241/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06058,Seleukiden: Antiochos I.,-324,-261,http://ww2.smb.museum/mk_edit/images/n6/6242/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06059,Österreich,1190,1210,http://ww2.smb.museum/mk_edit/images/n6/6244/vs_thumb.jpg,Österreich,,Enns
06060,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6245/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06061,Österreich: Herzogtum,1210,1230,http://ww2.smb.museum/mk_edit/images/n6/6246/vs_thumb.jpg,Österreich,,Wien
06062,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6235/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06063,Österreich,1144,1161,http://ww2.smb.museum/mk_edit/images/n6/6247/vs_thumb.jpg,Österreich,Kärnten,Friesach?
06064,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6248/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06065,Österreich,1202,1256,http://ww2.smb.museum/mk_edit/images/n6/6249/vs_thumb.jpg,Slowenien,,Landstraß (Landestrost/Kostanjevica)
06066,Akragas,-464,-450,http://ww2.smb.museum/mk_edit/images/n6/6250/vs_thumb.jpg,Italien,Sizilien,Akragas
06067,Österreich: Herzogtum,1210,1230,http://ww2.smb.museum/mk_edit/images/n6/6252/vs_thumb.jpg,Österreich,Steiermark,Graz
06068,Seleukiden: Antiochos I.,-324,-261,http://ww2.smb.museum/mk_edit/images/n6/6253/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06069,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6251/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06070,Österreich: Herzogtum,1218,1291,http://ww2.smb.museum/mk_edit/images/n6/6254/vs_thumb.jpg,Österreich,Steiermark,Graz
06071,Seleukiden: Antiochos I.,-281,-261,http://ww2.smb.museum/mk_edit/images/n6/6255/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06072,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6256/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06073,Österreich: Herzogtum,1218,1291,http://ww2.smb.museum/mk_edit/images/n6/6257/vs_thumb.jpg,Österreich,,Wien
06074,Magdeburg: Stadt,912,973,http://ww2.smb.museum/mk_edit/images/n6/6258/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
06075,Seleukiden: Antiochos I.,-324,-261,http://ww2.smb.museum/mk_edit/images/n6/6259/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06076,Österreich: Herzogtum,1298,1358,http://ww2.smb.museum/mk_edit/images/n6/6260/vs_thumb.jpg,Österreich,,Wiener Neustadt
06077,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6261/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06078,Seleukiden: Antiochos I.,-324,-261,http://ww2.smb.museum/mk_edit/images/n6/6262/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06079,Österreich,1414,1493,http://ww2.smb.museum/mk_edit/images/n6/6264/vs_thumb.jpg,Österreich,,Wiener Neustadt
06080,Seleukiden: Antiochos II.,-286,-246,http://ww2.smb.museum/mk_edit/images/n6/6263/vs_thumb.jpg,Afghanistan,Baktrien,Ai Khanoum
06081,Österreich,1414,1493,http://ww2.smb.museum/mk_edit/images/n6/6266/vs_thumb.jpg,Österreich,,Wiener Neustadt
06082,Österreich,1414,1493,http://ww2.smb.museum/mk_edit/images/n6/6265/vs_thumb.jpg,Österreich,Steiermark,Graz
06083,Salzburg: Erzbistum,1170,1200,http://ww2.smb.museum/mk_edit/images/n5/5877/vs_thumb.jpg,Österreich,Kärnten,Friesach
06084,Salzburg: Erzbistum,1441,1461,http://ww2.smb.museum/mk_edit/images/n6/6268/vs_thumb.jpg,Österreich,,Salzburg
06085,Salzburg: Erzbistum,1500,1519,http://ww2.smb.museum/mk_edit/images/n6/6269/vs_thumb.jpg,Österreich,,Salzburg
06086,Röm. Republik: L. Sulla,-138,-78,http://ww2.smb.museum/mk_edit/images/n6/6270/vs_thumb.jpg,Griechenland,Attika,Athen?
06087,Röm. Republik: L. Pomponius Molo,-750,-672,http://ww2.smb.museum/mk_edit/images/n6/6271/vs_thumb.jpg,Italien,Italia,Rom
06088,Tirol: Grafschaft,1238,1295,http://ww2.smb.museum/mk_edit/images/n6/6272/vs_thumb.jpg,Italien,Trentino-Südtirol,Merano
06089,Tirol: Grafschaft,1238,1295,http://ww2.smb.museum/mk_edit/images/n6/6273/vs_thumb.jpg,Italien,Trentino-Südtirol,Merano
06090,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n6/6274/vs_thumb.jpg,Italien,Italia,Rom
06091,Görz: Grafschaft,1240,1304,http://ww2.smb.museum/mk_edit/images/n6/6275/vs_thumb.jpg,Österreich,Tirol,Lienz
06092,Österreich: Herzogtum,1365,1395,http://ww2.smb.museum/mk_edit/images/n6/6276/vs_thumb.jpg,Österreich,Steiermark,Judenburg
06093,Österreich: Herzogtum,1298,1358,http://ww2.smb.museum/mk_edit/images/n6/6277/vs_thumb.jpg,Österreich,Steiermark,Judenburg
06094,Österreich,1414,1493,http://ww2.smb.museum/mk_edit/images/n6/6278/vs_thumb.jpg,Österreich,Steiermark,Graz
06095,Salzburg: Erzbistum,1365,1396,http://ww2.smb.museum/mk_edit/images/n6/6279/vs_thumb.jpg,Österreich,Salzburg,Salzburg
06096,Köln: Adolf II. von Mark,1334,1394,http://ww2.smb.museum/mk_edit/images/n6/6280/vs_thumb.jpg,Deutschland,Rheinland,Riehl (Köln)
06097,Köln: Friedrich von Saarwerden,1348,1414,http://ww2.smb.museum/mk_edit/images/n6/6281/vs_thumb.jpg,Deutschland,Rheinland,Bonn
06098,Köln: Dietrich II. von Moers,1385,1463,http://ww2.smb.museum/mk_edit/images/n6/6282/vs_thumb.jpg,Deutschland,Rheinland,Königsdorf (Frechen)
06099,Köln: Dietrich von Moers,1385,1463,http://ww2.smb.museum/mk_edit/images/n6/6283/vs_thumb.jpg,Deutschland,Rheinland,Riehl (Köln)
06100,Chersonesos,-400,-390,http://ww2.smb.museum/mk_edit/images/n6/6284/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06101,Akragas,-464,-450,http://ww2.smb.museum/mk_edit/images/n6/6285/vs_thumb.jpg,Italien,Sizilien,Akragas
06102,Chersonesos,-400,-390,http://ww2.smb.museum/mk_edit/images/n6/6286/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06103,Mainz: Erzbistum,1425,1434,http://ww2.smb.museum/mk_edit/images/n6/6287/vs_thumb.jpg,Deutschland,Rheinland,Bingen
06104,Gela,-480,-470,http://ww2.smb.museum/mk_edit/images/n6/6288/vs_thumb.jpg,Italien,Sizilien,Gela
06105,Chersonesos,-400,-390,http://ww2.smb.museum/mk_edit/images/n6/6289/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06106,Chersonesos,-400,-390,http://ww2.smb.museum/mk_edit/images/n6/6290/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06107,Pfalz bei Rhein: Ludwig III.,1417,1420,http://ww2.smb.museum/mk_edit/images/n6/6291/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06108,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6293/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06109,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6294/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06110,Mecklenburg-Schwerin: Herzogtum,1588,1658,http://ww2.smb.museum/mk_edit/images/n6/6292/vs_thumb.jpg,Deutschland,Mecklenburg-Vorpommern,Gadebusch
06111,Gela,-480,-470,http://ww2.smb.museum/mk_edit/images/n6/6295/vs_thumb.jpg,Italien,Sizilien,Gela
06112,Pfalz bei Rhein: Ludwig III.,1426,1436,http://ww2.smb.museum/mk_edit/images/n6/6296/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06113,Gela,-425,-420,http://ww2.smb.museum/mk_edit/images/n6/6298/vs_thumb.jpg,Italien,Sizilien,Gela
06114,Chersonesos,-360,-350,http://ww2.smb.museum/mk_edit/images/n6/6299/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06115,Pfalz bei Rhein: Ruprecht III.,1352,1410,http://ww2.smb.museum/mk_edit/images/n6/6300/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06116,Kamarina,-425,-405,http://ww2.smb.museum/mk_edit/images/n6/6301/vs_thumb.jpg,Italien,Sizilien,Kamarina
06117,Schleswig-Holstein-Glücksburg: Herzogtum,1629,1671,http://ww2.smb.museum/mk_edit/images/n6/6302/vs_thumb.jpg,Deutschland,Niedersachsen,
06118,Chersonesos,-390,-385,http://ww2.smb.museum/mk_edit/images/n6/6304/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06119,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6306/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06120,Deutsches Reich: Ruprecht von der Pfalz,1352,1410,http://ww2.smb.museum/mk_edit/images/n6/6305/vs_thumb.jpg,Deutschland,Hessen,Frankfurt am Main
06121,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6308/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06122,Kamarina,-425,-405,http://ww2.smb.museum/mk_edit/images/n6/6309/vs_thumb.jpg,Italien,Sizilien,Kamarina
06123,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6310/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06124,Kamarina,-415,-405,http://ww2.smb.museum/mk_edit/images/n6/6311/vs_thumb.jpg,Italien,Sizilien,Kamarina
06125,Chersonesos,-375,-365,http://ww2.smb.museum/mk_edit/images/n6/6312/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06126,Köln: Ruprecht von der Pfalz,1427,1480,http://ww2.smb.museum/mk_edit/images/n6/6307/vs_thumb.jpg,Deutschland,Rheinland,Riehl (Köln)
06127,Kamarina,-415,-405,http://ww2.smb.museum/mk_edit/images/n6/6313/vs_thumb.jpg,Italien,Sizilien,Kamarina
06128,Chersonesos,-360,-350,http://ww2.smb.museum/mk_edit/images/n6/6314/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06129,Leontinoi,-466,-450,http://ww2.smb.museum/mk_edit/images/n6/6316/vs_thumb.jpg,Italien,Sizilien,Leontinoi
06130,Mainz: Adolf I. von Nassau,1386,1390,http://ww2.smb.museum/mk_edit/images/n6/6317/vs_thumb.jpg,Deutschland,Rheinland,Lorch
06131,Chersonesos,-360,-350,http://ww2.smb.museum/mk_edit/images/n6/6318/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06132,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6319/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06133,Trier: Werner von Falkenstein,1391,1418,http://ww2.smb.museum/mk_edit/images/n6/6320/vs_thumb.jpg,Deutschland,Rheinland,Koblenz
06134,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6321/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06135,Trier: Werner von Falkenstein,1404,1418,http://ww2.smb.museum/mk_edit/images/n6/6303/vs_thumb.jpg,Deutschland,Rheinland,Oberwesel
06136,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6322/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06137,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6323/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06138,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6324/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06139,Leontinoi,-460,-445,http://ww2.smb.museum/mk_edit/images/n6/6325/vs_thumb.jpg,Italien,Sizilien,Leontinoi
06140,Trier: Kuno von Falkenstein,1365,1388,http://ww2.smb.museum/mk_edit/images/n6/6326/vs_thumb.jpg,Deutschland,Rheinland,Koblenz
06141,Trier: Kuno von Falkenstein,1371,1388,http://ww2.smb.museum/mk_edit/images/n6/6327/vs_thumb.jpg,Deutschland,Rheinland,Trier
06142,Deutscher Orden in Mergentheim,1558,1618,http://ww2.smb.museum/mk_edit/images/n6/6328/vs_thumb.jpg,Österreich,Tirol,Hall
06143,Leontinoi,-470,-465,http://ww2.smb.museum/mk_edit/images/n5/5102/vs_thumb.jpg,Italien,Sizilien,Leontinoi
06144,Trier: Raban von Helmstatt,1438,1439,http://ww2.smb.museum/mk_edit/images/n6/6329/vs_thumb.jpg,Deutschland,Rheinland,Koblenz
06145,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n1/1035/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06146,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6330/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06147,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6331/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06148,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6332/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06149,Chersonesos,-385,-380,http://ww2.smb.museum/mk_edit/images/n6/6333/vs_thumb.jpg,Ukraine,Taurische Chersonesos,Chersonesos
06150,Sachsen-Coburg: Herzogtum,1564,1633,http://ww2.smb.museum/mk_edit/images/n6/6334/vs_thumb.jpg,Deutschland,Thüringen,Saalfeld
06151,Katane,-450,-430,http://ww2.smb.museum/mk_edit/images/n6/6335/vs_thumb.jpg,Italien,Sizilien,Katane
06152,Lysimacheia,-309,-200,http://ww2.smb.museum/mk_edit/images/n6/6336/vs_thumb.jpg,Türkei,Thrakien,Lysimacheia
06153,Lysimacheia,-309,-200,http://ww2.smb.museum/mk_edit/images/n6/6337/vs_thumb.jpg,Türkei,Thrakien,Lysimacheia
06155,Merowinger,620,640,http://ww2.smb.museum/mk_edit/images/n6/6339/vs_thumb.jpg,Frankreich,Aveyron,Rodez
06157,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6341/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06159,Alexandria: Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n6/6343/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06160,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6344/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06162,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6346/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06163,Mainz: Adolf I. von Nassau,1379,1390,http://ww2.smb.museum/mk_edit/images/n6/6347/vs_thumb.jpg,Deutschland,Rheinland,Oberlahnstein
06164,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6348/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06166,Mainz: Gerlach von Nassau,1322,1371,http://ww2.smb.museum/mk_edit/images/n6/6351/vs_thumb.jpg,Deutschland,Rheinland,Bingen
06167,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6349/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06168,Merowinger,527,560,http://ww2.smb.museum/mk_edit/images/n6/6352/vs_thumb.jpg,Frankreich,Saône-et-Loire,Chalon-sur-Saône
06169,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6353/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06171,Pfalz bei Rhein: Ruprecht I.,1309,1390,http://ww2.smb.museum/mk_edit/images/n6/6355/vs_thumb.jpg,Deutschland,Rheinland,Oppenheim
06173,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6356/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06174,Pfalz bei Rhein: Ruprecht I.,1309,1390,http://ww2.smb.museum/mk_edit/images/n6/6358/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06176,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6360/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06177,Merowinger,596,680,http://ww2.smb.museum/mk_edit/images/n6/6361/vs_thumb.jpg,Frankreich,Charente-Maritime,Saintes
06178,Pfalz und Mainz: Ruprecht I. und Gerlach von Nassau,1309,1390,http://ww2.smb.museum/mk_edit/images/n6/6363/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06179,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6362/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06180,Mainz: Adolf I. von Nassau,1386,1390,http://ww2.smb.museum/mk_edit/images/n6/6365/vs_thumb.jpg,Deutschland,Rheinland,Bingen
06181,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6364/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06182,Probus,232,282,http://ww2.smb.museum/mk_edit/images/n6/6366/vs_thumb.jpg,Italien,Italia,Rom
06183,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6367/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06184,Mainz: Johann II. von Nassau,1360,1419,http://ww2.smb.museum/mk_edit/images/n6/6369/vs_thumb.jpg,Deutschland,Rheinland,Bingen
06185,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6370/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06186,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6368/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06187,Mainz: Konrad III. von Dhaun,1427,1434,http://ww2.smb.museum/mk_edit/images/n6/6371/vs_thumb.jpg,Deutschland,Rheinland,Höchst (Frankfurt am Main)
06188,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6372/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06189,Pfalz bei Rhein: Ludwig IV.,1424,1449,http://ww2.smb.museum/mk_edit/images/n6/6297/vs_thumb.jpg,Deutschland,Rheinland,Bacharach
06190,Mainz: Adolf II. von Nassau,1464,1475,http://ww2.smb.museum/mk_edit/images/n6/6374/vs_thumb.jpg,Deutschland,Rheinland,Mainz
06191,Mainz: Berthold von Henneberg,1491,1504,http://ww2.smb.museum/mk_edit/images/n6/6375/vs_thumb.jpg,Deutschland,Rheinland,Mainz
06192,Merowinger,589,659,http://ww2.smb.museum/mk_edit/images/n6/6376/vs_thumb.jpg,Frankreich,Île-de-France,Paris
06195,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6379/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06197,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n5/5597/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06198,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6380/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06200,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6381/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06201,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6383/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06203,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6385/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06204,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6386/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06205,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6387/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06207,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6389/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
06208,Alexandria: Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n6/6390/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
